family,full_prediction,full_score,full_trace_coverage,graph_density,label,model_input_call_count,paired_status,retained_call_count,retained_call_coverage,sample_id,svm_prediction,svm_score,trace_call_count,unit_count
benign,0,-5.617400169372559,0.022408963585434174,0.1875,0,357,both_right,8,0.022408963585434174,20e8c92c026e8538b026799f9b8a003be0a67efa3b0ce03c982df8e861f67a58,0,0.28581108368736924,357,5
benign,0,-5.617400169372559,0.029304029304029304,0.1875,0,273,both_right,8,0.029304029304029304,211e79e9ab8159f76db745b331fc8ef67d6ad37a1c73cad0b6bbc2dca3d75540,0,0.22267931766163143,273,5
ransomware,1,-5.233105184743181e-05,1.0,0.0,1,2,both_right,2,1.0,2150c2233680dd70fe24b5c2f455ff9bcd1748065c34b73cf330a443ce343da7,1,0.7447390813826907,2,2
benign,0,-5.617400169372559,0.01818181818181818,0.1875,0,440,both_right,8,0.01818181818181818,216490509a5fe73a3215183124a9dc0e473856a15bcab326ff96de6eb10daa9f.dat,0,0.2019147560727403,440,5
benign,0,-5.617400169372559,0.03686635944700461,0.1875,0,217,both_right,8,0.03686635944700461,217e0f2d491b6f63bb8445ddd5a3e126ad8988e8cd4c8c0d5f6f95a663968d82.dat,0,0.1909590839650708,217,5
benign,0,-2.5037975311279297,0.038314176245210725,0.23809523809523808,0,261,both_right,10,0.038314176245210725,2197a136dd2e6df2ed87939a0127c0a2762b77ddd7d6ba3859ca5c4aa0498725.dat,0,0.41517104559109086,261,5
benign,0,-4.973955154418945,0.23809523809523808,0.0,0,21,both_right,5,0.23809523809523808,21a50ac533ca56ff61507145acf1936c3d95f26e3d0203fb08215612e72a16b0,0,0.2819408663400734,21,5
dropper,0,-3.738426446914673,0.07246376811594203,0.0,1,69,full_wrong_svm_right,5,0.07246376811594203,2205bcb206107cbcba8a2c340d91224ef2de326931543cdd2683c57b1fc247ee,1,0.6346239349215554,69,5
benign,0,-0.45717841386795044,0.42105263157894735,0.2727272727272727,0,19,both_right,8,0.42105263157894735,222e0240080b535f822b0ac12cc43a52e6f1ae65f3d48aad4770747677db0692.dat,0,0.4317999251088657,19,5
backdoor,1,-0.000911437557078898,0.1905829596412556,0.375,1,446,both_right,85,0.1905829596412556,225015f8e3a4a8108367a7ab5474cae74258da4fcc0ab19982afca869db0d691,1,0.7058378779102048,446,5
benign,1,-0.0002336060715606436,1.0,0.14285714285714285,0,8,full_wrong_svm_right,8,1.0,225b7e40f33eb90d69a5770824866889031ec3837f48d420b98c05ee0a159808,0,0.397685789519594,8,1
rat,1,-0.0007485906244255602,0.10526315789473684,0.125,1,57,both_right,6,0.10526315789473684,2295a79c155958da3e9a2af6bacf06c851ee2c9ccdaf2bd87b63131f9657af25.dat,1,0.7014362584489557,57,5
benign,0,-3.0646920204162598,0.00998003992015968,0.0,0,501,both_right,5,0.00998003992015968,22d5aaae221bd8c46412d044f78dd037a7b7a8f1b08745e44e8f1ae0f2ba30d2,0,0.4088077293226702,501,5
benign,1,-4.053306474816054e-05,0.289544235924933,0.4375,0,373,full_wrong_svm_right,108,0.289544235924933,22e328ac7ee015d205cf80a6fe165a8a84ff2564d415a5350111144af51b88ce,0,0.30005957675190775,373,5
trojan,1,-0.015382064506411552,1.0,0.12962962962962962,1,10,both_right,10,1.0,22ea5990be6ad146355d864c1b9a3f2676947c151e0d9882a1eafa65eeb57aaf.dat,1,0.6612959342230792,10,3
ransomware,1,-9.432918159291148e-05,1.0,0.25,1,2,both_right,2,1.0,23cc4a651b254a17d69bacab4cfe73ffc3dc89b9b757de3ebbc4424db264a45e,1,0.7591639657411312,2,1
benign,0,-5.617400169372559,0.08421052631578947,0.1875,0,95,both_right,8,0.08421052631578947,24f2351be427652650f0d3e9a8a35465121b161b414d97191ac9ecb6805ccc8b,0,0.20413244837026495,95,5
coinminer,0,-3.0646920204162598,0.02304147465437788,0.0,1,217,both_wrong,5,0.02304147465437788,24fa0cc081cab7943ed87f77a1bce7e18f8e52bba72f7dcb81c5c765a11434c3.dat,0,0.45176523776496874,217,5
benign,0,-5.142074108123779,0.02145922746781116,0.0,0,233,both_right,5,0.02145922746781116,250ba5f5244a4996a3a8a06104bd40cbd73ac1f07ba86cdc2b4c1fffe80f5f2b,0,0.2963877316412577,233,5
dropper,1,-0.00020653654064517468,1.0,0.3333333333333333,1,4,both_right,4,1.0,25277a1297e5e721e0fd5bb92c7b7185b8574364c0655345817372fd3af38e71,1,0.6146126674207719,4,3
benign,0,-5.617400169372559,0.05442176870748299,0.1875,0,147,both_right,8,0.05442176870748299,2535442bd0990a14d5aba82f9053f36be6ba305e7eea3a72c108423a8bacc501.dat,0,0.25685289697546687,147,5
benign,0,-7.298158168792725,0.09836065573770492,0.125,0,61,both_right,6,0.09836065573770492,256e0f22ec76318747154a59d75a14772cd2b94926db8a5c15ecdfe1bcf81b08.dat,0,0.170370688291166,61,5
benign,0,-2.5602798461914062,0.04145077720207254,0.1875,0,193,full_right_svm_wrong,8,0.04145077720207254,2570916c5491ca75270ba854d82a85ebcb93a527c77e9cdcf53a8fabcc3367ce,1,0.6793730047987094,193,5
ransomware,1,-8.296711894217879e-05,1.0,0.25,1,2,both_right,2,1.0,25a59b3a3c89d33bc2bbd540f56c71b708c4cd9c0b19579b107cd977784c682c,1,0.7667770776422916,2,1
ransomware,1,-0.0007638959214091301,1.0,1.0,1,2,both_right,2,1.0,25b039c5dc4f399f4ee773938227f3ed778375bff4204e36e13538fab21de07e,1,0.6781027939248989,2,1
benign,0,-7.351890563964844,1.0,0.2,0,8,both_right,8,1.0,25d81cacce4d20c8fa0fea70cd6577b2a0c9ba63cdb823b81b5c492842f0b3e0,0,0.29108379107584453,8,4
benign,1,-0.0008898605592548847,0.20481927710843373,0.25,0,83,both_wrong,17,0.20481927710843373,25f48abf4eb263f02dcb60aa85cc460c6e4cc6d3183df42530dc3259e30204c6,1,0.6024779302758325,83,5
trojan,0,-0.8033777475357056,0.46153846153846156,0.125,1,13,both_wrong,6,0.46153846153846156,261ee97b970996acacb836eebc7ddc8a1c9ebd203b0aac8f39fffdfbd08a7a30.dat,0,0.35689122431489845,13,5
benign,0,-3.0646920204162598,0.00998003992015968,0.0,0,501,both_right,5,0.00998003992015968,270aafb79493d2c6ffeaf966f8ac93834fdbfc1b90c3495021deb0e4551fe2d2,0,0.3335735753336072,501,5
benign,0,-7.446219444274902,0.8461538461538461,0.36363636363636365,0,13,both_right,11,0.8461538461538461,2711fe57b7cb7427a5a633f9074f73aac5242c77225512a2036b8040a83adfce,0,0.26334806143001294,13,5
ransomware,1,-7.65766017138958e-05,1.0,0.25,1,2,both_right,2,1.0,271a9dc9e7cc6a3e9bcd52b8dc4cb78d860341209dc0ae49088cda912ffcae64,1,0.7554779220249779,2,1
benign,0,-5.617400169372559,0.04678362573099415,0.1875,0,171,both_right,8,0.04678362573099415,271d5cd6f6a0f69c9f3df4d4aa8df7d6650e171ade3107ae8bca162a3e6bd856.dat,0,0.2895499241555335,171,5
benign,0,-3.0646920204162598,0.00998003992015968,0.0,0,501,full_right_svm_wrong,5,0.00998003992015968,275c51f2e66d5c0558a48a6ba2aa28649e03a5f60f9b1363589d6363a80ddcf8,1,0.5110336882713691,501,5
benign,0,-5.617400169372559,0.10526315789473684,0.1875,0,76,both_right,8,0.10526315789473684,27880594b6c9886c0e858efea0f5fb42c0b6e9c5345fb5b1ee8b78f198137c6f.dat,0,0.19750754127390327,76,5
benign,0,-8.927590370178223,0.6666666666666666,0.09392265193370165,0,42,both_right,28,0.6666666666666666,280e9b895d44de6f83d1b0eca9237a1ac4be75573d54da03c7a687110e3d82aa,0,0.25494420977467014,42,5
benign,0,-8.055148124694824,1.0,0.0,0,2,both_right,2,1.0,29489cc3c291459357d368dd7ec5949376ec15f196fd4c81c1aeb13675fa589d,0,0.2731768525297343,2,2
benign,0,-3.0646920204162598,0.3333333333333333,0.0,0,15,both_right,5,0.3333333333333333,29a43f594c77e211c78ab8ea10de7bd86e8db4b1057ad2832059749ddd1af43a.dat,0,0.24494445263418213,15,5
benign,0,-5.142074108123779,0.0847457627118644,0.0,0,59,both_right,5,0.0847457627118644,2a140bf49eafc3fc418e3c0519af2821b6dca8fa2c4b40c2bba55813a441cc2b,0,0.22330157663341058,59,5
benign,0,-1.4117317199707031,0.03896103896103896,0.2857142857142857,0,231,both_right,9,0.03896103896103896,2a3d0c892219a3e3e87743e3c994dc1edd5daf3ee72ab435816a4913d2aca940,0,0.3145428729611296,231,5
benign,0,-5.617400169372559,0.0311284046692607,0.1875,0,257,both_right,8,0.0311284046692607,2a4332f4d6f09cd5c05e271c786bad31e039eaa3f348da98a5f9f512ad9edd1a,0,0.17945818222706345,257,5
benign,0,-1.0576757192611694,0.11363636363636363,0.0,0,44,both_right,5,0.11363636363636363,2a7862492320bf2d0f79452f1bb0eff955eeb1645010c36c40a09ba9e635cc23,0,0.3334477720584313,44,5
benign,0,-5.142074108123779,0.02100840336134454,0.0,0,238,both_right,5,0.02100840336134454,2b0bf885cce27292248af9acf3e43c7893f5600fb3fc5b33d60a1445e7cef411,0,0.28178057202585416,238,5
benign,0,-6.769817352294922,1.0,0.2,0,6,both_right,6,1.0,2b6b704502156869c46dffecfe133368bc8d1c5dafcc0037378e7f7c5b561efc.dat,0,0.30211660378652233,6,4
ransomware,1,-3.6109486245550215e-05,1.0,0.25,1,2,both_right,2,1.0,2bba78b4cc934458ec81316b553dc2d84311b2bb8a808938fc60c42adefb4b83,1,0.7594257594215775,2,1
benign,0,-5.617400169372559,0.024024024024024024,0.1875,0,333,both_right,8,0.024024024024024024,2be3a9e82eecbf3c0ce267579c8a27d054016c9d07dc957a04e9512689bd4d57,0,0.24638460940203677,333,5
backdoor,1,-0.0005806971457786858,0.310126582278481,0.25,1,158,both_right,49,0.310126582278481,2c17425d6c0739a1de4c4d8958230b645f7d5f941faf3da86d2925e9f972f3e8.dat,1,0.5455575803652064,158,5
benign,1,-0.0005755553138442338,0.05434782608695652,0.35714285714285715,0,184,both_wrong,10,0.05434782608695652,2c1c03f2a225242e50cdfb8aba02109eb318bbab7b857824ca69b6c564d42b67.dat,1,0.5669973245861839,184,5
benign,0,-4.113077640533447,0.2975206611570248,0.4,0,363,both_right,108,0.2975206611570248,2c3c79f996a12c3e112b49d452b4fee51cab793b196c68c18e9531ee68f6f11c.dat,0,0.2807950546363146,363,5
benign,0,-5.617400169372559,0.04040404040404041,0.1875,0,198,both_right,8,0.04040404040404041,2c4c0f03f93b1db3393d04a959c6a0ddd2dc84a598dc2a4fea51de6e73999b3c.dat,0,0.24534830964063475,198,5
ransomware,0,-5.617400169372559,0.037914691943127965,0.1875,1,211,both_wrong,8,0.037914691943127965,2c8bc452581078c913aefd0f738fc90b65294c8664c5fb122c30f107a5a4b904,0,0.2773900401851985,211,5
benign,0,-3.7920048236846924,0.04291845493562232,0.23076923076923078,0,233,both_right,10,0.04291845493562232,2ca0e8269cda8e09a0075463a3fbf04abd49044d21a1cd05d1b25aae863d62c4.dat,0,0.2868111865259879,233,5
benign,0,-7.601689338684082,0.6,0.19047619047619047,0,15,both_right,9,0.6,2cd94a8abf8c5e5ad624518a501d9662de6c58763a9c45fed53f27187dbe5bbd,0,0.24957663155756613,15,5
coinminer,0,-3.0646920204162598,0.011876484560570071,0.0,1,421,full_wrong_svm_right,5,0.011876484560570071,2cf788e47af76959f96d845107042af03057dd277ca1b1f4da559075380890d5,1,0.5140503273761005,421,5
benign,1,-8.244477794505656e-05,1.0,0.5,0,3,full_wrong_svm_right,3,1.0,2d1b8e725166423ba6efe9e1060c5a9f7ff6e47e10f844c5bc2db924a42e4c46,0,0.3967146140391303,3,2
benign,0,-5.617400169372559,0.01951219512195122,0.1875,0,410,both_right,8,0.01951219512195122,2d564d3d0610828b14b7bcfd5f9abd67dd0544b54f6fbc7b4dce652593d20ad0.dat,0,0.21208290639278163,410,5
dropper,1,-0.00044932347373105586,1.0,0.0891089108910891,1,11,both_right,11,1.0,2dba0556ef36c5a311ec0bd7172633428d70e22dd60eeb3d81c022d8ae404612.dat,1,0.7728129061713821,11,2
benign,0,-3.0646920204162598,0.056818181818181816,0.0,0,88,both_right,5,0.056818181818181816,2dd13a195c659dcc667ee3f75453f39d6a45f676543ef8654182891e74215f72,0,0.43196219024580157,88,5
benign,0,-5.617400169372559,0.03007518796992481,0.1875,0,266,both_right,8,0.03007518796992481,2dff3d4ac6260880b810f17d32b06e80c1d68dd8f65b48f6d4fef1e11be0db6e,0,0.30964251810497434,266,5
benign,0,-5.07474422454834,0.042735042735042736,0.375,0,468,both_right,20,0.042735042735042736,2e19bbde382b396dad6c67e015adac8012f33a7b25382a9ec9c3f53fb59b5a36,0,0.3149546650295665,468,5
ransomware,1,-0.0001072144805220887,1.0,0.25,1,2,both_right,2,1.0,2e508e5de1a7eba3e83a0252983256d75af5f2175261c897628ae8f6278feee9,1,0.750591193353041,2,1
benign,0,-5.617400169372559,0.026845637583892617,0.1875,0,298,both_right,8,0.026845637583892617,2e728a4cc84fd6db8ed318640c89f266e33b9687052b9c86b32b93d4fae077f4,0,0.25458303911460817,298,5
benign,0,-7.298158168792725,0.03409090909090909,0.125,0,176,both_right,6,0.03409090909090909,2eda81ff5c49f96129745e16c5eb5d8a89b69062f5b095e4d3d148237b8f5d7a,0,0.29900467617005133,176,5
benign,0,-3.7956371307373047,0.45454545454545453,0.0,0,11,both_right,5,0.45454545454545453,2efc80ff3f2d3cb49168a9d5da31ef9cb4d90a04ccf65638bc3070320be8d7de.dat,0,0.31398698285604465,11,5
benign,0,-3.6301844120025635,0.2692307692307692,0.18181818181818182,0,26,full_right_svm_wrong,7,0.2692307692307692,2f1665d640370726bf7693cb863dc151cf198e3abb771c800d3306e5cc15e3ae,1,0.5399799595503121,26,5
benign,1,-0.0010305180912837386,1.0,0.16,0,5,full_wrong_svm_right,5,1.0,2f7e9f8cd6826f1f2d79cc9588c75e7c1073f38240afaa3d13323a289c481722,0,0.39710956546558035,5,1
benign,0,-5.617400169372559,0.024464831804281346,0.1875,0,327,both_right,8,0.024464831804281346,2fae70666a0db4d1cccf7804855b701911c6f8b8cb4c917b7555c8ed7562f3a3.dat,0,0.20355727417274214,327,5
benign,0,-5.07474422454834,0.11494252873563218,0.375,0,174,both_right,20,0.11494252873563218,2fb2015c49342cbd1a73fdea45b62955208f42cf77d9d94fe980b2a4de350084,0,0.37769011641383704,174,5
benign,0,-5.617400169372559,0.022535211267605635,0.1875,0,355,both_right,8,0.022535211267605635,30063995ae0b0c8cc3aabf2e7f649ad2bf526c12d406b6109be4e19700ed0e51,0,0.3021654710939076,355,5
benign,0,-5.617400169372559,0.023880597014925373,0.1875,0,335,both_right,8,0.023880597014925373,3021e413251341cd97126803d6257e14c0750f81b039506666ba8c549a79d2d7.dat,0,0.21023407564648322,335,5
trojan,1,-0.002716515678912401,1.0,0.0,1,2,both_right,2,1.0,304c4abb9dda5ee1d19a5daf8147cac155953dc38c1c73d072495fdbf02e44cb,1,0.6655909447377357,2,2
benign,0,-3.4834389686584473,1.0,0.6428571428571429,0,216,both_right,216,1.0,306987e13659b1c18f3eb1c083c0453ef8f867913eaa8ad3e6573b2a1363c8eb.dat,0,0.4409835515900478,216,5
trojan,1,-0.0002757331822067499,0.40350877192982454,0.375,1,57,both_right,23,0.40350877192982454,30a51e8d3ef5a851e5d1f068cc099cc0bde00238ed50d64daa33c4a067c8f91a,1,0.7184614288033169,57,5
benign,0,-3.0646920204162598,0.35714285714285715,0.0,0,14,both_right,5,0.35714285714285715,31513665ada728722d2467e02339a416b2df80246c94ff3e4f05282645e0c934.dat,0,0.26729422397881736,14,5
ransomware,1,-5.9993937611579895e-05,1.0,0.25,1,2,both_right,2,1.0,3167d8b32a692d1e31fbadc24536955e7b36e6f94d06d01cf927a289533a31aa,1,0.7416837270358474,2,1
benign,0,-1.553175449371338,0.0158311345646438,0.2,0,379,both_right,6,0.0158311345646438,3199c9f84fd94ec819af2ad2b504d831f0765e22c9e054c71f8314b96d78fbe6,0,0.4415818398834709,379,5
benign,0,-5.617400169372559,0.38095238095238093,0.1875,0,21,both_right,8,0.38095238095238093,319c35621f95b57a3c2bf909f29790db2c48799fb59270cd37de1e353e975928,0,0.1789521758118797,21,5
benign,0,-3.0646920204162598,0.010183299389002037,0.0,0,491,both_right,5,0.010183299389002037,319d1c324c5bf5a745fd3cbb8160988cc1077150c15a9c5385d01dc8f37f3633.dat,0,0.3686955289888502,491,5
ransomware,1,-9.407097240909934e-05,1.0,0.0,1,2,both_right,2,1.0,31c7d2bd833955cb2b512bd787f5c17382ffe0d27dcb24b32c027b586721aacf,1,0.739006696027573,2,2
benign,1,-0.0008538301335647702,0.5,0.18181818181818182,0,14,full_wrong_svm_right,7,0.5,31dddfe9e107075825a9767e42fdde208b55f2f6e006431d8bc9a1a8acf46d64,0,0.34588490306326286,14,5
benign,0,-7.4258904457092285,0.04854368932038835,0.0,0,103,both_right,5,0.04854368932038835,3207d3d1b0d3b5f53cf8ae2b22ab3e3f85b7125a2b0fbbb0e189abf90f688e44,0,0.2444942711964793,103,5
ransomware,1,-4.783845361089334e-05,1.0,0.25,1,2,both_right,2,1.0,32539dac2a22b2db2e3433b0eb0fa39b9c5441f705fe7f4b23a3f115b010ab20,1,0.7470906547665741,2,1
benign,0,-4.336763381958008,0.9589552238805971,0.6363636363636364,0,268,both_right,257,0.9589552238805971,3266b0efc4c49f7541019cc34d6da2753d8459b26dc3de143cd7885285a249ae,0,0.47330949171105907,268,5
ransomware,1,-0.00010983952961396426,1.0,1.0,1,2,both_right,2,1.0,3295c4a235862ad0a869f0bc67c216ac50f8c0c01ee642fcba661a0efdb9683a,1,0.6565926706631544,2,1
rat,1,-0.0007112844614312053,0.8,0.2727272727272727,1,10,full_right_svm_wrong,8,0.8,32c074ea3ee9b06637076ad041cf6fd50090bb4ca0594bfb2e58a558faf2ba41,0,0.49387261934050586,10,5
benign,0,-5.617400169372559,0.05,0.1875,0,160,both_right,8,0.05,32fa092fbcf2fab7bd611b65a6fc8f40a4c7c0352e6d86be8f1651b95c1ee772.dat,0,0.20298377492816508,160,5
benign,0,-5.378060817718506,1.0,0.2,0,3,both_right,3,1.0,3317a25968b7f080c1350be268db0bb3536515ad15b6348589975094454b1557,0,0.33585514361846097,3,2
benign,0,-3.0646920204162598,0.010224948875255624,0.0,0,489,both_right,5,0.010224948875255624,332ff268c21619ddeab2c8562fbd0f515e1c77a57cc0ff3a66cd47365d282d51.dat,0,0.35483742092868503,489,5
ransomware,1,-9.060320007847622e-05,0.6968085106382979,0.5454545454545454,1,188,both_right,131,0.6968085106382979,342dd2c0904ef3139c5397d82425106625afa26607f5dee393d19ac470164f7d,1,0.7356118075573166,188,5
benign,0,-3.332575559616089,1.0,0.2857142857142857,0,6,both_right,6,1.0,34396aae5e18f06d1a7392099d3c6a2c2796116f3b78236f16481c88f927e23b,0,0.29780612713939286,6,4
benign,0,-7.293310642242432,0.3333333333333333,0.125,0,18,both_right,6,0.3333333333333333,3441902bde496d9dffa1739a41e397b49a60432f993ec3769abcb82808cec82b.dat,0,0.3156026137373268,18,5
benign,0,-3.0646920204162598,0.00998003992015968,0.0,0,501,both_right,5,0.00998003992015968,35012353ea16d012671986c7384b51ec0ecdc2ad3f6011c1396c7e9780043dcd,0,0.26212211308677413,501,5
benign,1,-0.0005755553138442338,0.06622516556291391,0.35714285714285715,0,151,both_wrong,10,0.06622516556291391,3509e9decdfd37117ac55ebf3ce3b86bd7273cc6b59920ee0fdba6f15f619f13.dat,1,0.5277855522895275,151,5
dropper,0,-3.494745969772339,0.5801354401805869,0.6470588235294118,1,443,both_wrong,257,0.5801354401805869,3558e9217612b952530fa7e984f977071f34e8e669a5ca53e435b3d66e5119ff,0,0.45183878223435386,443,5
keylogger,0,-3.0646920204162598,0.01488095238095238,0.0,1,336,full_wrong_svm_right,5,0.01488095238095238,355d678b32f6b59d2e52b765afd574c9e575ac62d889c4d9aeffd461af8caff9,1,0.7371150566038228,336,5
ransomware,1,-4.902861837763339e-05,1.0,0.0,1,2,both_right,2,1.0,359b0e2a545913b9f17351ca00379ef15cfc68f16cbb254daa9fb4f5ebd00ed5,1,0.7407391811979989,2,2
benign,0,-1.9607048034667969,0.10112359550561797,0.25,0,89,both_right,9,0.10112359550561797,35eebd7f536ce8b764d381fcbf8ccbccd2d901b0b24f3717a46a4503815fd322,0,0.2811013106023253,89,5
benign,0,-3.4804210662841797,0.08064516129032258,0.0,0,62,both_right,5,0.08064516129032258,35f024e330159fac63209834b3c64ed559841a70920b4059275db71219e7930a.dat,0,0.24849610558270738,62,5
benign,0,-7.298158168792725,0.14634146341463414,0.125,0,41,both_right,6,0.14634146341463414,35fac33c78e33d42d9a8c8c84cf6f022b9bb17ab3c064f34cc767d27995dd982.dat,0,0.17953363967257263,41,5
benign,0,-3.0646920204162598,0.00998003992015968,0.0,0,501,both_right,5,0.00998003992015968,360eb6013d36f23ef69d1287cc299f1d30c6e8167b2890aa274b83b73def571e,0,0.24159066165484688,501,5
benign,0,-5.617400169372559,0.045714285714285714,0.1875,0,175,both_right,8,0.045714285714285714,363c21042950602079927ea85c634b7a8230967b30017417a0ea78c4531ebbf5.dat,0,0.2488047169952343,175,5
dropper,0,-1.1600996255874634,0.5414012738853503,0.4375,1,157,full_wrong_svm_right,85,0.5414012738853503,3642435cff422b27ced63980a7843559fdbf65129ba046e7b3b5a2c7d56eb7b0,1,0.6097244046380593,157,5
benign,0,-5.142074108123779,0.0211864406779661,0.0,0,236,both_right,5,0.0211864406779661,3664501aa44875bada15aac307d019fa243f265fb579d67b4b49d459b97b44e6,0,0.3000134677750001,236,5
benign,0,-5.617400169372559,0.018823529411764704,0.1875,0,425,both_right,8,0.018823529411764704,3670d9127f35083cc766f444cd139fc255fd34930e99fd45a80ffd08fb3cc807,0,0.27845027178279785,425,5
trojan,1,-0.0004653054056689143,0.8095238095238095,0.1875,1,21,both_right,17,0.8095238095238095,3673877d3f9741f524996c17986bee3006d82b1b5bdab47acf785429b478b5a7,1,0.7170910899941205,21,5
trojan,1,-0.0002739308984018862,0.36538461538461536,0.375,1,52,both_right,19,0.36538461538461536,3674a0087cc30e5aea73bd1ddefad1d14fa4b698d08197406f0359e09ff341f2,1,0.7171662152123762,52,5
benign,0,-3.0646920204162598,0.3125,0.0,0,16,both_right,5,0.3125,373c7e7383ce38f6b324a55e9afeb2594839a4160926d0fb92907c61f9eadb53,0,0.28811651792525506,16,5
dropper,1,-5.117365435580723e-05,1.0,0.1076923076923077,1,9,both_right,9,1.0,37e497b04345fe9ee2f08257fd9cf0039c312d3435391ae40111d786552b9de7.dat,1,0.716662180290956,9,2
benign,0,-5.617400169372559,0.0761904761904762,0.1875,0,105,both_right,8,0.0761904761904762,3870b776f9df33f11dcac652704ecc9ff25b3aae4ec38f876fb81dec97ad06c8.dat,0,0.2040225444392364,105,5
ransomware,1,-0.00020706352370325476,1.0,0.25,1,2,both_right,2,1.0,38fc0f67832f3b7e81f9997c78c2c06b45fe335f8427dddfbf288de173c20760,1,0.7510494747024771,2,1
benign,1,-8.237025031121448e-05,1.0,0.5,0,4,full_wrong_svm_right,4,1.0,390eddf33e5358274f4be2bdaaf9f70724b3c11a86288a4c897a2d2c2a432e37,0,0.41797833906393217,4,2
benign,0,-5.617400169372559,0.026936026936026935,0.1875,0,297,both_right,8,0.026936026936026935,39343fe5c6d79a55e353eb90e096979357e5117e3a7a501a7f5b2932888319c3.dat,0,0.19438833879310283,297,5
ransomware,0,-3.0646920204162598,0.00998003992015968,0.0,1,501,both_wrong,5,0.00998003992015968,395a592cdae1df2a29068f08e2726ae9a61a824b96400ab1c6a15fd578aabdd2.dat,0,0.47469202524757304,501,5
trojan,1,-0.0005945330485701561,1.0,0.13138686131386862,1,24,both_right,24,1.0,397d1166b77ca490c3598452a21020f8c49d48020dc0a2e3b9f906e084fb418c,1,0.7106641159675687,24,3
benign,0,-0.8265430331230164,0.11764705882352941,0.125,0,51,both_right,6,0.11764705882352941,39962bf98ee6cb0bb0a358b238ed80d732d12feac0747cdcaca606c693e9a6a0,0,0.29151096639120305,51,5
trojan,1,-0.00026599966804496944,0.11764705882352941,0.375,1,85,both_right,10,0.11764705882352941,39a99c1443f3b755655d12b25f9c194ac29dfc1e714ba5da2c449d75cdfb08ad,1,0.6886933521343928,85,5
benign,0,-5.142074108123779,0.22727272727272727,0.0,0,22,both_right,5,0.22727272727272727,39b95a9f0656dab1102af80106678f17dc49ad1bfaca33cb291efae74f96a1e8,0,0.30646864465265244,22,5
benign,0,-6.7815375328063965,1.0,0.2,0,7,both_right,7,1.0,39ff3eb28bfbfdfa077812035e5082452bb40ea08db5c987f3b3ee08f0438ea1.dat,0,0.2672421120278973,7,4
benign,0,-5.07474422454834,0.04784688995215311,0.375,0,418,both_right,20,0.04784688995215311,3a044355cd6e5e2ebd566969465ae0dbe392a0b32cd51884f05b91e4cb658904,0,0.296909861412727,418,5
coinminer,0,-3.3170485496520996,0.9922779922779923,0.6428571428571429,1,259,both_wrong,257,0.9922779922779923,3a3328cf23e95aa617efeff9afd53747fb4ebadf27a5815d3a4b9f802b2fa172,0,0.4812689002422308,259,5
ransomware,1,-8.48909912747331e-05,1.0,0.25,1,2,both_right,2,1.0,3a4bd5631a9e4cd8485c40aed14248ad0f495f260f2642acb4ae5864a2705c4d,1,0.7572779820143094,2,1
rat,0,-5.617400169372559,0.04371584699453552,0.1875,1,183,both_wrong,8,0.04371584699453552,3a5584130632bbf838b992f18c5e57c15d5ebe6f759cfbe7e7d1cf593f611183.dat,0,0.3254200099344451,183,5
benign,0,-3.4804210662841797,0.07692307692307693,0.0,0,65,both_right,5,0.07692307692307693,3a8eadcd8a868a861e12eb79d8f1386c4e45c6c8340f563900c1e270c3211586,0,0.2647254729905628,65,5
ransomware,1,-0.00024612408014945686,1.0,0.0,1,2,both_right,2,1.0,3ab002d41cdd0b86277b86a07fd9c79f7129bc6211f6103540c553d82463d049,1,0.7321426489431254,2,2
benign,1,-0.0036723909433931112,1.0,1.0,0,2,full_wrong_svm_right,2,1.0,3b2da4b7f28c38ce57575cf686534f8983d439319e3ec268ec42cf0aa5108639,0,0.48149861904857666,2,1
ransomware,1,-0.00018944009207189083,1.0,0.0,1,2,both_right,2,1.0,3b7beda94b63f8c1eb7bc2d679300ffea125a92ebd44dc8c4716dbf3fd29bdf2,1,0.7263032153882024,2,2
benign,0,-3.0646920204162598,0.01059322033898305,0.0,0,472,both_right,5,0.01059322033898305,3b8959a8c5f2d68dd89d4f92d953dd8bd5a1586eb6a6f0f34f278ea456c0a28b,0,0.4537458182519551,472,5
benign,0,-7.786211967468262,0.8181818181818182,0.19047619047619047,0,11,both_right,9,0.8181818181818182,3ba954a9866342bae6b500f4f7e8e5bdf8fab059301efc35da97feeb425f22f8,0,0.22142976368756181,11,5
benign,0,-3.8467206954956055,0.08571428571428572,0.25,0,105,both_right,9,0.08571428571428572,3bad2645724ba7b2bdb6669a1c552910b81cd42505a458a82b4f5ffd494c6048.dat,0,0.3210013281209083,105,5
benign,0,-5.617400169372559,0.018823529411764704,0.1875,0,425,both_right,8,0.018823529411764704,3c4b17963f8249ac5e70493242bc9a3c0cc971b0512a31cb81ed78a7554b2529,0,0.2344879345396201,425,5
benign,0,-5.468677997589111,0.1276595744680851,0.125,0,47,both_right,6,0.1276595744680851,3d3b2248376d2ba40289e2d28a521955e25b0bcc24b1c1f8e8e6011731799441.dat,0,0.36827215473766994,47,5
benign,0,-5.617400169372559,0.043478260869565216,0.1875,0,184,both_right,8,0.043478260869565216,3d8b7f7c349733f9e152b56638f6a1bccca2600b53654267a25eeb20d4a41b8c.dat,0,0.38233721738462073,184,5
